question,answer
"Sau khi rời Clef, tôi sẽ gặp phải vấn đề gì liên quan đến thuế nếu tôi thực hiện quyền chọn của mình sau 90 ngày?","Sau 90 ngày rời Clef, bạn sẽ phải chịu một mức thuế cao hơn đáng kể khi thực hiện quyền chọn."
Tôi nên làm gì để quyết định xem nên thực hiện quyền chọn của mình khi nào?,Bạn nên tham khảo ý kiến của một luật sư thuế để quyết định thời điểm thực hiện quyền chọn phù hợp nhất.
"Nếu tôi chờ đợi quá lâu để thực hiện quyền chọn, điều gì sẽ xảy ra với giá trị của quyền chọn?","Nếu bạn chờ đợi quá lâu, bạn sẽ mất một phần đáng kể giá trị của quyền chọn."
Giá thực hiện là gì?,Giá thực hiện là giá trị của cổ phiếu Clef khi bạn nhận được quyền chọn cổ phiếu.
Tại sao việc xác định giá thực hiện đúng đắn lại quan trọng?,Việc xác định giá thực hiện đúng đắn quan trọng vì nó giúp giữ cho IRS hài lòng và cũng giúp làm cho các quyền chọn cổ phiếu có giá trị.
Tại sao Clef không sử dụng cùng một giá trị mà nhà đầu tư đã trả để định giá cổ phiếu phổ thông của bạn?,Clef không sử dụng cùng một giá trị mà nhà đầu tư đã trả để định giá cổ phiếu phổ thông của bạn vì nhà đầu tư nhận được cổ phiếu ưu đãi với một số đặc quyền đặc biệt.
Tại sao công ty muốn giá thực hiện cho cổ phiếu phổ thông càng thấp càng tốt?,"Vì giá thực hiện càng thấp, số tiền mà quyền chọn cổ phiếu của bạn mang lại càng nhiều."
"Trước đây, công ty thường xác định giá thực hiện cho cổ phiếu phổ thông như thế nào?",Công ty thường chia giá cổ phiếu ưu đãi cho 10 hoặc nhiều hơn để xác định giá thực hiện.
"Hiện nay, công ty cần làm gì để xác định giá thực hiện cho cổ phiếu?",Công ty cần thực hiện đánh giá 409a để xác định giá thực hiện cho cổ phiếu.
"Khi tôi thực hiện quyền chọn cổ phiếu ưu đãi (ISOs), tôi có phải chịu thuế không?","Không, bạn không phải chịu thuế khi thực hiện quyền chọn ISOs."
Lợi nhuận từ việc bán cổ phiếu sau khi thực hiện quyền chọn ISOs được đánh thuế như thế nào?,"Lợi nhuận giữa giá thực hiện và giá bán cổ phiếu được đánh thuế như lợi tức vốn, với mức thuế thấp hơn thuế thu nhập."
Tiền lãi từ ISOs có được coi là 'ưu đãi thuế' cho Thuế Tối thiểu Thay thế (AMT) không?,"Có, tiền lãi từ ISOs được coi là 'ưu đãi thuế' và được tính vào Thuế Tối thiểu Thay thế (AMT)."
"Nếu tôi thực hiện quyền chọn cổ phiếu trong vòng 2 năm kể từ ngày cấp, quyền chọn của tôi sẽ được coi là gì?",Quyền chọn của bạn sẽ tự động được coi là Quyền chọn cổ phiếu không đủ điều kiện (NSOs) thay vì Quyền chọn cổ phiếu khuyến khích (ISOs).
Tại sao Quyền chọn cổ phiếu không đủ điều kiện (NSOs) bị đối xử kém thuận lợi hơn dưới luật thuế?,"Bởi vì NSOs có thể được cấp cho những người không làm việc tại Clef, điều này làm phức tạp luật thuế."
NSOs có thể được cấp cho ai?,NSOs có thể được cấp cho những người không làm việc tại Clef.
"Khi Clef huy động vốn từ bên ngoài, nhà đầu tư sẽ mua loại cổ phiếu nào?",Nhà đầu tư sẽ mua loại cổ phiếu ưu đãi (Preferred Stock).
Mỗi vòng gọi vốn tiếp theo sẽ tạo ra gì?,Mỗi vòng gọi vốn tiếp theo sẽ tạo ra một lớp cổ phiếu mới với quyền lợi riêng.
Các lớp cổ phiếu mới thường được đặt tên như thế nào?,"Các lớp cổ phiếu mới thường được đặt tên theo các vòng gọi vốn, ví dụ: Cổ phiếu ưu đãi Series A, Cổ phiếu ưu đãi Series B, v.v."
Cổ đông sở hữu cổ phiếu ưu đãi loại A có quyền bầu chọn bao nhiêu ghế trong hội đồng quản trị?,Cổ đông sở hữu cổ phiếu ưu đãi loại A có thể bầu chọn một người vào hội đồng quản trị của Clef.
Cổ đông sở hữu cổ phiếu ưu đãi có thể bầu chọn ghế trong hội đồng quản trị độc lập với cổ đông khác không?,"Có, cổ đông sở hữu cổ phiếu ưu đãi có thể bầu chọn một số ghế trong hội đồng quản trị độc lập với các cổ đông khác."
"Trong trường hợp Clef bị bán hoặc niêm yết công khai, ai sẽ được trả tiền trước?",Nhà đầu tư có quyền ưu tiên thanh lý sẽ được trả tiền trước.
Quyền ưu tiên thanh lý ảnh hưởng như thế nào đến giá trị cổ phiếu?,Quyền ưu tiên thanh lý làm giảm giá trị của cổ phiếu.
"Nếu nhà đầu tư Series A đã đầu tư 5 triệu đô la với quyền ưu tiên thanh lý 2 lần và Clef bị bán, họ sẽ nhận được bao nhiêu tiền trước khi người khác được trả?",Nhà đầu tư Series A sẽ nhận được 10 triệu đô la trước khi bất kỳ ai khác được trả tiền.
"Nếu Clef được bán với giá 10 triệu đô la hoặc ít hơn, ai sẽ nhận được tiền?","Chỉ những người có cổ phiếu ưu đãi sẽ nhận được tiền, còn những người có cổ phiếu phổ thông (nhà sáng lập và nhân viên) sẽ không nhận được gì."
"Nếu Clef được bán với giá 15 triệu đô la, số tiền nào sẽ được phân phối cho cổ đông phổ thông?",5 triệu đô la sẽ được phân phối cho cổ đông phổ thông.
Tại sao các công ty khởi nghiệp thường chọn sử dụng ghi chú chuyển đổi để huy động vốn?,Bởi vì nó cho phép họ hoãn việc xác định giá trị công ty.
"Khi sử dụng ghi chú chuyển đổi, công ty khởi nghiệp bán cổ phần như thế nào?","Thay vì bán cổ phần với giá cố định, công ty vay tiền dưới hình thức nợ."
Ghi chú chuyển đổi chuyển thành cổ phần như thế nào khi công ty huy động vốn lần tiếp theo?,"Nợ sẽ chuyển thành cổ phần với mức chiết khấu, nhằm thưởng cho các nhà đầu tư ban đầu đã đầu tư vào công ty sớm."
Nhà đầu tư sẽ nhận được ưu đãi gì khi nợ chuyển thành cổ phần?,Nhà đầu tư sẽ nhận được ưu đãi là một tỷ lệ phần trăm cố định (20% đối với Clef) khi nợ chuyển thành cổ phần.
Giá trị tối đa mà nhà đầu tư đầu tiên phải trả cho cổ phiếu là gì?,Giá trị tối đa mà nhà đầu tư đầu tiên phải trả cho cổ phiếu là mức giá trị trần (cap).
Clef đã huy động được bao nhiêu tiền với mức giá trị trần là 6 triệu đô la?,Clef đã huy động được 1.683.555 đô la với mức giá trị trần là 6 triệu đô la.
Công ty đã huy động được bao nhiêu tiền qua hình thức phát hành trái phiếu?,Công ty đã huy động được 1.683.555 đô la qua hình thức phát hành trái phiếu với mức trần là 6 triệu đô la.
Nhân viên nên làm gì trước khi đưa ra quyết định tài chính quan trọng liên quan đến cổ phần của mình?,"Nhân viên nên tham khảo ý kiến của luật sư trước khi đưa ra quyết định tài chính quan trọng liên quan đến cổ phần của mình, vì có thể có những yêu cầu pháp lý và thuế phức tạp."
Mục đích của quyển sổ tay nhân viên này là gì?,Mục đích của quyển sổ tay này là để giúp bạn làm quen với cách chúng tôi làm việc và tham gia vào cộng đồng.
Công ty Clef đang xây dựng đội ngũ như thế nào?,"Công ty Clef đang xây dựng một đội ngũ hiểu rõ sứ mệnh và giá trị cốt lõi của công ty, và sẽ giúp công ty đạt được các mục tiêu này."
Nhân viên có thể góp ý gì cho công ty?,"Nhân viên có thể đưa ra các gợi ý, câu hỏi hoặc ý kiến đóng góp bất cứ lúc nào, điều này sẽ giúp công ty cải thiện khi phát triển."
Nhân viên có trách nhiệm gì đối với quyển sổ tay này?,"Nhân viên có trách nhiệm đọc, hiểu và tuân thủ nội dung của quyển sổ tay này."
Mục tiêu của công ty đối với môi trường làm việc là gì?,"Mục tiêu của công ty là cung cấp một môi trường làm việc xây dựng, hỗ trợ sự phát triển cá nhân và chuyên môn của nhân viên."
Công ty có quyền thay đổi nội dung của quyển sổ tay không?,"Công ty có quyền sửa đổi, cập nhật và/hoặc bãi bỏ các quy định được nêu trong quyển sổ tay."
Tại sao việc cập nhật thông tin về những lĩnh vực mà tôi không tham gia trực tiếp tại Clef lại quan trọng?,"Việc này quan trọng vì nó giúp mọi người đều nắm bắt được những gì đang diễn ra tại Clef, từ đó đưa ra quyết định tốt hơn cho công ty."
"Theo văn bản, điều gì cần thiết để mọi người có thể đưa ra quyết định tốt cho Clef?","Để đưa ra quyết định tốt cho Clef, mọi người cần có tất cả thông tin về những gì đang diễn ra tại công ty."
Thông tin minh bạch trong công ty có khó khăn gì?,"Việc giữ cho mọi người cập nhật và đồng bộ, đặc biệt là đối với những dự án mà họ không làm việc hàng ngày, là một thách thức lớn."
Công ty Clef sử dụng chính sách gì để tăng tính minh bạch?,"Công ty Clef sử dụng các chính sách để làm cho thông tin dễ tiếp cận hơn, nhưng công việc này vẫn đang tiếp tục."
Nhân viên Clef cập nhật thông tin như thế nào vào mỗi thứ Sáu?,"Mỗi thứ Sáu, mọi thành viên trong đội ngũ đăng một bản cập nhật trong kênh #updates trên Slack, bao gồm các thông tin cần thiết."
Việc ghi chú những gì đã hoàn thành trong tuần có mục đích gì?,Điều này giúp dễ dàng theo dõi các dự án và đảm bảo mọi người tại Clef đều chịu trách nhiệm với nhau để hoàn thành phần việc của mình.
Tại sao Clef lại khuyến khích việc cập nhật kế hoạch cho tuần tới?,Để dễ dàng theo dõi các dự án và đảm bảo mọi người tại Clef đều chịu trách nhiệm với nhau để hoàn thành phần việc của mình.
"Khi làm việc từ xa, tại sao chúng ta cần thông báo cho đồng nghiệp biết khi mình có mặt?","Khi làm việc từ xa, chúng ta cần thông báo cho đồng nghiệp biết khi mình có mặt để họ biết khi nào mình có thể liên lạc và hợp tác."
Cách đơn giản nhất để thông báo cho đồng nghiệp biết khi mình đến hoặc rời khỏi văn phòng là gì?,Cách đơn giản nhất là đăng một tin nhắn trên Slack để thông báo khi bạn đến hoặc rời khỏi văn phòng.
