question,answer
Có bao nhiêu loại Chương Trình Tiết Kiệm của Medicare?,Có 4 loại Chương Trình Tiết Kiệm của Medicare.
Chương trình QMB đài thọ những chi phí Medicare nào?,Chương trình QMB đài thọ Phần A phí bảo hiểm (nếu quý vị khôn’g có Phần A miễn phí phí bảo hiểm) và Phần B phí bảo hiểm.
Tôi có phải trả phí cho các dịch vụ và vật phẩm mà Medicare đài thọ không?,"Không, quý vị không phải trả phí cho các dịch vụ và vật phẩm mà Medicare đài thọ."
"Nếu tôi nhận được hóa đơn cho các khoản phí này, tôi nên làm gì?","Quý vị nên nói với nhà cung cấp dịch vụ của quý vị hoặc người thu nợ rằng quý vị đang tham gia chương trình QMB và không thể bị tính phí cho các khoản khấu trừ, đồng bảo hiểm, và đồng thanh toán."
"Tôi có được phép tính phí cho các khoản khấu trừ, đồng bảo hiểm, và đồng thanh toán không?","Không, các nhà cung cấp dịch vụ Medicare không được phép tính phí cho quý vị đối với các dịch vụ và vật phẩm mà Medicare đài thọ."
Tôi có thể yêu cầu hoàn lại tiền nếu đã thanh toán hóa đơn cho dịch vụ và vật phẩm mà Medicare đài thọ?,"Có, nếu quý vị đã thực hiện thanh toán hóa đơn cho các dịch vụ và vật phẩm mà Medicare đài thọ, quý vị có quyền được hoàn lại tiền."
Tôi cần làm gì để yêu cầu chương trình Medicare Advantage ngưng tính phí?,Quý vị nên liên hệ với chương trình Medicare Advantage để yêu cầu họ ngưng tính phí.
Tôi cần xuất trình thẻ gì khi nhận dịch vụ chăm sóc sức khỏe?,Quý vị cần xuất trình cả thẻ Medicare và Medicaid hoặc thẻ QMB mỗi khi nhận dịch vụ chăm sóc sức khỏe.
Tôi có thể đưa bản sao 'Thông báo Tóm tắt của Medicare' (MSN) của mình cho nhà cung cấp dịch vụ được không?,"Có, nếu quý vị có Original Medicare."
Tôi cần làm gì để đăng ký nhận MSN điện tử?,Đăng nhập (hoặc tạo) tài khoản Medicare bảo mật của quý vị tại Medicare.gov.
Tôi cần làm gì nếu nhà cung cấp của tôi không ngừng tính phí cho tôi?,Hãy gọi 1-800-MEDICARE.
Tôi có thể liên hệ với ai để xác nhận tôi đang tham gia chương trình QMB?,Chúng tôi có thể xác nhận rằng quý vị đang tham gia chương trình QMB.
Người thụ hưởng Medicare có Thu nhập thấp Được chỉ định (SLMB) được đài thọ chi phí gì?,Chỉ đài thọ cho chi phí bảo hiểm Phần B.
Người thụ hưởng Medicare có đủ tiêu chuẩn (QI) được đài thọ chi phí gì?,Chỉ đài thọ cho chi phí bảo hiểm Phần B.
Ai có thể đủ điều kiện cho chương trình Cá nhân Khuyết tật và Đang làm việc Đủ tiêu chuẩn?,"Người bị khuyết tật, đang đi làm, hoặc mất phúc lợi An Sinh Xã Hội dành cho người khuyết tật và bảo hiểm miễn phí của Phần A."
Chương trình Cá nhân Khuyết tật và Đang làm việc Đủ tiêu chuẩn đài thọ cho loại phí bảo hiểm nào?,Phí bảo hiểm Phần A.
Người nào có thể đủ điều kiện nhận trợ cấp thuốc ức chế miễn dịch?,"Người đăng ký nhận trợ cấp thuốc ức chế miễn dịch và có thu nhập và nguồn lực hạn chế, nhưng không có bảo hiểm Medicaid đầy đủ."
"Tôi cần làm gì để được trợ giúp thanh toán chi phí thông qua chương trình QMB, SLMB hoặc QI?",Liên hệ với văn phòng Hỗ Trợ Y Tế của Tiểu Bang (Medicaid) của quý vị để nộp đơn.
"Tôi cần tìm thông tin gì để hiểu rõ hơn về các chương trình QMB, SLMB hoặc QI?",Xem trang 119–122 để biết định nghĩa của các từ màu xanh dương.
Tôi đủ điều kiện nhận Extra Help không?,"Nếu quý vị đủ điều kiện tham gia Chương trình QMB, SLMB hoặc QI, quý vị sẽ tự động đủ điều kiện nhận Extra Help."
Chương trình Tiết kiệm Medicare có sẵn ở đâu?,Chương trình Tiết kiệm Medicare có sẵn thông qua tiểu bang của quý vị.
Chương trình Tiết kiệm Medicare có sẵn ở Puerto Rico và Hoa Kỳ Virgin Islands không?,"Không, các Chương trình Tiết kiệm của Medicare không có ở Puerto Rico hoặc Hoa Kỳ Virgin Islands."
Tôi cần phải có thu nhập và nguồn lực dưới mức nào để đủ điều kiện tham gia Chương trình Tiết kiệm Medicare?,Thu nhập và nguồn lực của quý vị phải dưới một giới hạn nhất định.
Giới hạn thu nhập và tài sản của tôi có khác nhau tùy theo tiểu bang không?,"Có, giới hạn thu nhập và tài sản khác nhau tùy theo tiểu bang."
Tôi nên làm gì nếu tôi không nghĩ mình hội đủ điều kiện tham gia Chương trình Tiết kiệm Medicare?,Quý vị nên đăng ký và liên hệ với văn phòng Hỗ Trợ Y Tế của Tiểu Bang (Medicaid) của quý vị để bắt đầu.
"Tôi muốn lấy số điện thoại của văn phòng Medicaid tiểu bang, làm thế nào?",Hãy truy cập Medicaid.gov/about-us/beneficiary-resources/index.html#statemenu hoặc gọi số 1-800-MEDICARE (1-800-633-4227).
Tôi có thể gọi số điện thoại nào nếu tôi sử dụng TTY?,Người dùng TTY có thể gọi 1-877-486-2048.
Tôi có đủ tiêu chuẩn để nhận Extra Help không?,"Nếu quý vị có hạn chế về thu nhập và tài sản, quý vị có thể đủ tiêu chuẩn cho Extra Help."
Tôi có đủ điều kiện nhận Extra Help không?,"Có, nếu thu nhập hàng năm và tài sản của tôi dưới các giới hạn sau trong năm 2025: thu nhập dưới $23,475 và tài sản dưới $17,600."
Tôi có phải trả tiền phạt ghi danh trễ Phần D không?,"Không, nếu tôi đủ điều kiện nhận Extra Help và tham gia một chương trình thuốc Medicare riêng biệt hoặc Chương trình Medicare Advantage có bảo hiểm thuốc Medicare (Phần D)."
Tôi có phải là người độc thân để đủ điều kiện nhận Extra Help không?,"Không, tôi cũng có thể đủ điều kiện nếu tôi đã kết hôn sống với vợ/chồng."
Các loại tài sản nào được tính vào tài sản để xác định mức hỗ trợ?,"tiền trong chi phiếu hoặc tài khoản tiết kiệm, cổ phiếu, trái phiếu, quỹ tương hỗ, và Tài khoản Hưu trí Cá nhân (IRAs)"
Những gì không được bao gồm trong Extra Help?,"Nhà cửa, xe hơi, đồ gia dụng, lô đất mai táng, chi phí mai táng lên đến $1,500 (mỗi người), hoặc các hợp đồng bảo hiểm nhân thọ."
Tại sao Extra Help không có sẵn ở một số khu vực?,"Extra Help không có sẵn ở Puerto Rico, Hoa Kỳ. Quần đảo Virgin, Guam, Quần đảo Bắc Marianas, hoặc Samoa thuộc Mỹ."
"Nếu Extra Help không có sẵn, có những chương trình khác ở những khu vực này?","Có, có những chương trình khác ở những khu vực này để giúp những người có thu nhập và tài sản hạn chế."
Tôi có thể thay đổi chương trình bảo hiểm thuốc của mình khi nào?,"Nếu quý vị có Medicaid hoặc nhận được Extra Help, quý vị có thể thay đổi bảo hiểm thuốc của mình một lần mỗi tháng."
Khi nào sẽ có hiệu lực khi tôi thay đổi bảo hiểm thuốc?,Thay đổi sẽ có hiệu lực vào ngày đầu tiên của tháng tiếp theo.
Tôi có thể chuyển đổi chương trình bảo hiểm vào thời điểm nào trong năm?,Hầu hết những người có Medicare chỉ có thể chuyển đổi các chương trình vào những thời điểm nhất định trong năm.
Tôi có đủ điều kiện nhận Extra Help không?,"Có, nếu quý vị có Medicare và đáp ứng được những điều kiện sau: quý vị có bảo hiểm Medicaid đầy đủ, quý vị nhận được trợ giúp của chương trình Medicaid ở tiểu bang để trả Phần B phí bảo hiểm và các chi phí Medicare khác, hoặc quý vị nhận được phúc lợi của Thu nhập An sinh Bổ sung (SSI)."
Tôi có bảo hiểm Medicaid đầy đủ thì có đủ điều kiện nhận Extra Help không?,"Có, nếu quý vị đáp ứng được những điều kiện khác như nhận được trợ giúp của chương trình Medicaid ở tiểu bang để trả Phần B phí bảo hiểm và các chi phí Medicare khác, hoặc quý vị nhận được phúc lợi của Thu nhập An sinh Bổ sung (SSI)."
Tôi có Medicare và nhận được trợ giúp của chương trình Medicaid ở tiểu bang để trả Phần B phí bảo hiểm và các chi phí Medicare khác thì có đủ điều kiện nhận Extra Help không?,"Có, nếu quý vị đáp ứng được những điều kiện khác như có bảo hiểm Medicaid đầy đủ hoặc nhận được phúc lợi của Thu nhập An sinh Bổ sung (SSI)."
Tôi có cần nộp đơn đăng ký Extra Help không?,"Không, nếu quý vị nhận được lá thư màu tím từ Medicare."
Tôi có cần có Bảo hiểm thuốc Medicare (Phần D) để sử dụng Extra Help không?,"Có, nếu quý vị không có Bảo hiểm thuốc Medicare (Phần D), quý vị phải có bảo hiểm này để sử dụng Extra Help."
"Nếu tôi không có Bảo hiểm thuốc Medicare (Phần D), Medicare sẽ làm gì?",Medicare có thể ghi danh quý vị trong chương trình thuốc Medicare riêng biệt để quý vị có thể sử dụng Extra Help.
Tôi sẽ nhận được thông báo gì khi tham gia chương trình?,Quý vị sẽ nhận được một lá thư màu vàng hoặc xanh lá để thông báo cho quý vị biết khi nào bảo hiểm của mình bắt đầu.
Tôi có thể thay đổi chương trình không?,Quý vị sẽ có Thời gian Ghi danh Đặc biệt để thay đổi chương trình nếu quý vị muốn tham gia một chương trình khác với chương trình mà Medicare đã ghi danh quý vị vào.
Tôi nên kiểm tra điều gì khi tham gia chương trình?,Quý vị nên kiểm tra xem chương trình mà quý vị đã ghi danh có đài thọ cho các loại thuốc mà quý vị sử dụng hay không.
Tôi có thể đến nhà thuốc mình muốn không?,"Có, quý vị có thể đến các nhà thuốc mình mong muốn."
Tôi cần làm gì để so sánh chương trình của mình với các chương trình khác?,Truy cập Medicare.gov/plan-compare hoặc gọi số 1-800-MEDICARE (1‑800‑633-4227)
Tôi có phải trả chi phí gì nếu tôi có Medicaid và sống trong một cơ sở nhất định?,"Không, quý vị sẽ không phải trả bất kỳ chi phí nào."
Tôi nên liên hệ với ai để biết thêm thông tin về chi phí thuốc?,Chương trình thuốc Medicare riêng biệt hoặc Extra Help
"Nếu tôi có bảo hiểm của chủ lao động hoặc công đoàn và tham gia bảo hiểm thuốc Medicare, thì tôi có thể bị mất bảo hiểm của chủ lao động hoặc công đoàn không?","Có, quý vị có thể bị mất bảo hiểm của chủ lao động hoặc công đoàn (cho bản thân và những người phụ thuộc của quý vị)"
Tôi nên làm gì trước khi nhận bảo hiểm thuốc Medicare?,Hãy gọi cho quản trị viên quyền lợi của quý vị trước khi quý vị nhận bảo hiểm thuốc Medicare
Tôi có thể đăng ký Extra Help khi nào?,Bất cứ khi nào tại SSA.gov/extrahelp
Tôi có thể đăng ký Extra Help và Chương trình Tiết kiệm của Medicare cùng lúc?,"Có, khi quý vị đăng ký Extra Help, quý vị cũng có thể bắt đầu quy trình đăng ký cho Chương trình Tiết kiệm của Medicare"
Chương trình An sinh xã hội sẽ gửi thông tin đăng ký cho tôi ở đâu?,Tiểu bang của quý vị
Tôi phải ký MSP không?,"Có, trừ khi quý vị yêu cầu không làm như vậy trong đơn đăng ký Extra Help."
Tôi cần gọi đến số điện thoại nào để được trợ giúp lựa chọn bảo hiểm thuốc?,Quý vị có thể gọi cho Chương trình Hỗ trợ Bảo hiểm Y tế Tiểu bang (SHIP) hoặc số 1‑800‑MEDICARE.
